creation_date,barcode,material,material_description,brand,material_group,prodhier,MTART,material_category,size,supplier,date_received,cost,srp,gp
5/31/2017,8.819E+12,TMAI0111,(FPO) ECOPINE S4S 2X6X10 KD,Ecowood,Lumber & Woodworks,Outdoor Lumber,HAWA,Outright,,PHASED-OUT ITEMS,6/23/2017,577.5,504,-0.145833333
5/31/2017,8.819E+12,TMAI0112,(FPO) ECOPINE S4S 2X6X12 KD,Ecowood,Lumber & Woodworks,Outdoor Lumber,HAWA,Outright,,PHASED-OUT ITEMS,6/23/2017,339.57,450,0.2454
6/5/2017,8.808E+12,TDPP0219,ACX 10 TILE RED 4L,Acreex,Paints,Rubberized Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,1139.75,1329,0.142400301
6/5/2017,8.808E+12,TDPP0220,ACX 30 SPANISH GREEN 4L,Acreex,Paints,Rubberized Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,1309.5,1499,0.126417612
6/5/2017,8.808E+12,TDPP0221,ACX 61 VELVET GRAY 4L,Acreex,Paints,Rubberized Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),8/1/2017,1139.75,1349,0.1551149
6/5/2017,8.808E+12,TDPP0222,DV 500 MEGACRYL FLAT WHITE 16L,Davies,Paints,Latex,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,2291.14,2599,0.118453251
6/5/2017,8.808E+12,TDPP0223,DV 515 MEGACRYL SEMI GLOSS WHT 16L,Davies,Paints,Latex,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,2648.1,2959,0.10506928
6/5/2017,8.808E+12,TDPP0224,DV 5500 LIQUID TILE TOPCOAT FLAT WHT 4L,Liquid Tile,Paints,Sealer,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,911.8,1035,0.119033816
6/5/2017,8.808E+12,TDPP0225,DV 5515 LIQUID TILE TOPCOAT SEMIGLOSS 4L,Liquid Tile,Paints,Sealer,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,960.3,1100,0.127
6/5/2017,8.808E+12,TDPP0226,DV 5525 LIQUID TILE TOPCOAT GLOSS WHT 4L,Liquid Tile,Paints,Sealer,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),9/7/2017,960.3,1100,0.127
6/5/2017,8.808E+12,TDPP0227,DV 5550 LIQUID TILE TOPCOAT SEALR CLR 4L,Liquid Tile,Paints,Sealer,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),4/18/2018,625.65,710,0.118802817
6/5/2017,8.808E+12,TDPP0228,DV 5700 LIQUID TILE PRIMER WHT 4L,Liquid Tile,Paints,Primer,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,892.4,1010,0.116435644
6/5/2017,8.808E+12,TDPP0229,DV 750 AUTOMOTIVE LACQUER WHT 4L,Davies,Paints,Varnish,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,931.2,1050,0.113142857
6/5/2017,8.808E+12,TDPP0230,DV 780 LACQUER PRIMER SURFACER WHT 4L,Davies,Paints,Primer,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,819.65,925,0.113891892
6/5/2017,8.808E+12,TDPP0231,DV 790 LACQUER PUTTY WHT 4L,Davies,Paints,Putty,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,717.8,810,0.11382716
6/5/2017,8.808E+12,TDPP0232,MCS 0103 BRIDAL WHITE 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,649.9,775,0.161419355
6/5/2017,8.808E+12,TDPP0233,MCS 0105 WISP OF WHITE 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),9/7/2017,649.9,775,0.161419355
6/5/2017,8.808E+12,TDPP0234,SO MCS 0107 WHITE GYPSIUM 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,601.4,619,0.028432956
6/5/2017,8.808E+12,TDPP0235,MCS 0112 CRISP ECRU 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,649.9,775,0.161419355
6/5/2017,8.808E+12,TDPP0236,MCS 0115 STATIONERY 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),8/1/2017,649.9,775,0.161419355
6/5/2017,8.808E+12,TDPP0237,MCS 0117 BEIGE NATURALLE 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,649.9,775,0.161419355
6/5/2017,8.808E+12,TDPP0238,MCS 0120 HEAVY BEIGE 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,649.9,775,0.161419355
6/5/2017,8.808E+12,TDPP0239,MCS 0121 TOASTED BEIGE 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),8/1/2017,649.9,775,0.161419355
6/5/2017,8.808E+12,TDPP0240,MCS 1103 BALLERINA 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,649.9,775,0.161419355
6/5/2017,8.808E+12,TDPP0241,MCS 1104 LOVELY BLUSH 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),12/21/2017,649.9,775,0.161419355
6/5/2017,8.808E+12,TDPP0242,(FPO) MCS 3101 MERRY MINT 4L,Megacryl,Paints,Acrylic Paint,HAWA,Outright,,PHASED-OUT ITEMS,7/18/2017,552.9,596,0.072315436
6/5/2017,8.808E+12,TDPP0243,MCS 3102 LIGHTNING GREEN 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,698.4,920,0.240869565
6/5/2017,8.808E+12,TDPP0244,MCS 4101 BRIGHT WONDER 4L,Davies,Paints,Latex,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,649.9,775,0.161419355
6/5/2017,8.808E+12,TDPP0245,(FPO) MCS 4102 YELLOW BOUQUET 4L,Megacryl,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),12/21/2017,620.8,675,0.080296296
6/5/2017,8.808E+12,TDPP0246,MCS 4104 LIME LILY 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,698.4,920,0.240869565
6/5/2017,8.808E+12,TDPP0247,MCS 4109 MARCH SOLSTICE 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),12/21/2017,649.9,775,0.161419355
6/5/2017,8.808E+12,TDPP0248,(FPO) MCS 5101 WEDDING DREAM 4L,Megacryl,Paints,Acrylic Paint,HAWA,Outright,,PHASED-OUT ITEMS,9/7/2017,620.8,675,0.080296296
6/5/2017,8.808E+12,TDPP0249,MCS 5102 PRINCESS PEACH 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),12/21/2017,776,895,0.132960894
6/5/2017,8.808E+12,TDPP0250,MCS 9102 NATURAL TIMBER 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),7/18/2017,649.9,775,0.161419355
6/5/2017,8.808E+12,TDPP0251,MCS 9104 TIGER TAN 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),8/1/2017,649.9,775,0.161419355
6/5/2017,8.808E+12,TDPP0252,MCS 9107 LOTS OF CARAMEL 4L,Davies,Paints,Acrylic Paint,HAWA,Outright,,8DVSP (DAVIES PAINTS PHILIPPINES INC),8/1/2017,698.4,804,0.131343284
6/7/2017,9.911E+12,TIFK0001,(FPO) LIVERPOOL BEIGE WT 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,6/8/2017,24.87,24.87,0
6/7/2017,9.911E+12,TIFK0002,(FPO) LIVERPOOL BLUE WT 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,6/8/2017,24.87,25.84,0.0375387
6/7/2017,9.911E+12,TIFK0003,(FPO) LUXURY BLACK WT 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,6/8/2017,25.63,26.6,0.036466165
6/7/2017,9.911E+12,TIFK0004,(FPO) LUXURY WHITE WT 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,6/8/2017,25.63,26.6,0.036466165
6/7/2017,9.911E+12,TIFK0005,(FPO) AUTUMN WHITE WT 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,6/8/2017,24.87,24.87,0
6/7/2017,9.911E+12,TIFK0006,(FPO) IVY BLACK WT 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Wall Tiles),HAWA,Importation,25X40,9KIA (PT KIA SERPIH MAS),6/8/2017,24.87,19.88,-0.251006036
6/7/2017,9.911E+12,TIFK0007,(FPO) VENICE GREY WT 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,6/8/2017,24.87,24.87,0
6/7/2017,9.911E+12,TIFK0008,(FPO) VENICE GREEN WT 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,6/8/2017,24.87,24.87,0
6/7/2017,9.911E+12,TIFK0009,(FPO) BLACK FLAT WT 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Wall Tiles),HAWA,Importation,25X40,9KIA (PT KIA SERPIH MAS),6/8/2017,24.87,17.88,-0.390939597
6/7/2017,9.911E+12,TIFK0010,(FPO) OLIVO GREY WT 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,6/8/2017,24.87,24.87,0
6/7/2017,9.911E+12,TIFK0011,(FPO) PAVIA BEIGE WT 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,6/8/2017,24.87,24.87,0
6/7/2017,9.911E+12,TIFK0012,(FPO) VERNON CREMA WT 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,6/8/2017,24.87,24.87,0
6/7/2017,9.911E+12,TIFK0013,(FPO) FRONTERA TERRACOTTA FT 30X30,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,30X30,PHASED-OUT ITEMS,6/8/2017,24.35,24.35,0
6/7/2017,9.911E+12,TIFK0014,(FPO) NORWICH BEIGE FT 30X30,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,30X30,PHASED-OUT ITEMS,6/8/2017,41.96,20,-1.098
6/7/2017,9.911E+12,TIFK0015,(FPO) ARGANTEA BEIGE FT 30X30,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Floor Tiles),HAWA,Importation,30X30,9KIA (PT KIA SERPIH MAS),6/8/2017,24.35,24.35,0
6/7/2017,9.911E+12,TIFK0016,(FPO) ODESSA BROWN FT 30X30,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,30X30,PHASED-OUT ITEMS,6/8/2017,23.65,24.35,0.028747433
6/7/2017,9.911E+12,TIFK0017,(FPO) TERRAZO BLACK FT 30X30,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,30X30,PHASED-OUT ITEMS,6/8/2017,22.3,20,-0.115
6/7/2017,9.911E+12,TIFK0018,(FPO) TERRAZO WHITE FT 30X30,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,30X30,PHASED-OUT ITEMS,6/8/2017,22.3,20,-0.115
6/7/2017,9.911E+12,TIFK0019,(FPO) TERRAZO GREY FT 30X30,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,30X30,PHASED-OUT ITEMS,6/8/2017,22.3,20,-0.115
6/7/2017,9.911E+12,TIFK0020,(FPO) WHITEWOOD BEIGE FT 30X30,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,30X30,PHASED-OUT ITEMS,6/8/2017,25.16,20,-0.258
6/7/2017,9.911E+12,TIFK0021,(FPO) COVINA DECO BEIGE FT 30X30,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,30X30,PHASED-OUT ITEMS,6/8/2017,23.65,23.65,0
6/7/2017,9.911E+12,TIFK0022,(FPO) KH28-1 30X30 COVINA DECO GREY FT,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,30X30,PHASED-OUT ITEMS,6/8/2017,22.36,20,-0.118
6/7/2017,9.911E+12,TIFK0023,(FPO) MAIDSTONE GREY FT 30X30,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Floor Tiles),HAWA,Importation,30X30,9KIA (PT KIA SERPIH MAS),6/8/2017,24.35,24.35,0
6/7/2017,9.911E+12,TIFK0024,(FPO) BOSQUE BROWN FT 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,40X40,PHASED-OUT ITEMS,6/8/2017,46.26,38,-0.217368421
6/7/2017,9.911E+12,TIFK0025,(FPO)TILES KIA 40X40 BORNEO BEIGE,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor  Tiles - Matte,HAWA,Importation,40X40,9KIA (PT KIA SERPIH MAS),6/8/2017,42.81,46.27,0.074778474
6/7/2017,9.911E+12,TIFK0026,(FPO) BORNEO BROWN FT 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,40X40,PHASED-OUT ITEMS,6/8/2017,46.26,38,-0.217368421
6/7/2017,9.911E+12,TIFK0027,(FPO) DUNES GOLD FT 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Floor Tiles),HAWA,Importation,40X40,9KIA (PT KIA SERPIH MAS),6/8/2017,46.26,46.27,0.000216123
6/7/2017,9.911E+12,TIFK0028,(FPO) ISTANBUL BEIGE FT 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,40X40,PHASED-OUT ITEMS,6/8/2017,46.26,38,-0.217368421
6/7/2017,9.911E+12,TIFK0029,(FPO) FERARA BROWN FT 50X50,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor  Tiles - Matte,HAWA,Importation,50X50,PHASED-OUT ITEMS,6/8/2017,73.92,75.82,0.025059351
6/7/2017,9.911E+12,TIFK0030,(FPO) TASMANIA BEIGE FT 50X50,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor  Tiles - Matte,HAWA,Importation,50X50,PHASED-OUT ITEMS,6/8/2017,73.92,75.82,0.025059351
6/7/2017,9.911E+12,TIFK0031,(FPO) CRAFTY BEIGE FT 50X50,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor  Tiles - Matte,HAWA,Importation,50X50,PHASED-OUT ITEMS,6/8/2017,73.92,73.92,0
6/7/2017,9.911E+12,TIFK0032,(FPO) OXFORD BEIGE FT 50X50,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Floor Tiles),HAWA,Importation,50X50,9KIA (PT KIA SERPIH MAS),6/8/2017,73.92,73.92,0
6/7/2017,9.911E+12,TIFK0033,(FPO) LEXINGTON IVORY FT 50X50,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Floor Tiles),HAWA,Importation,50X50,9KIA (PT KIA SERPIH MAS),6/8/2017,73.92,73.92,0
6/7/2017,9.911E+12,TIFK0034,(FPO) QUINA BEIGE FT 50X50,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor  Tiles - Matte,HAWA,Importation,50X50,PHASED-OUT ITEMS,6/8/2017,73.92,73.92,0
6/22/2017,8.825E+12,TRTC0061,(FPO) FALCON COUNTER TOP,Save Flush,Bathroom,Basins and Lavatories,HAWA,Outright,,PHASED-OUT ITEMS,11/17/2017,2813.37,3289,0.144612344
6/30/2017,8.815E+12,THPC0031,CS1995PB CEZANNE CC ELONG SF PB WC,HCG,Bathroom,Water Closets,HAWA,Outright,,8HCG (HOCHENG PHILIPPINES CORPORATION),4/6/2023,0,6750,1
6/30/2017,8.815E+12,THPC0032,L70 ALEA WALL HUNG WASH BASIN,HCG,Bathroom,Basins and Lavatories,HAWA,Outright,,8HCG (HOCHENG PHILIPPINES CORPORATION),12/23/2017,0,2699,1
6/30/2017,8.815E+12,THPC0033,DO NOT USE L61 WALL HUNG WASH BASIN,HCG,Bathroom,Basins and Lavatories,HAWA,Outright,,8HCG (HOCHENG PHILIPPINES CORPORATION),,,1850,
7/3/2017,8.814E+12,TGMS0087,(FPO) 8518 18 BLUE UTILITY BASIN,Orocan,Home and Living,Laundry Wares,HAWA,Outright,,PHASED-OUT ITEMS,11/17/2017,96.6,108,0.105555556
7/4/2017,8.803E+12,TBTH0077,METAL JUNCTION SO BOX W/ COVER G16,Generic Hardware,Electrical,Receptacle,HAWA,Outright,,8BTH (BACOLOD TRIUMPH HARDWARE),7/10/2017,48,69.75,0.311827957
7/4/2017,8.803E+12,TBTH0078,METAL SQUARE SO G16,Generic Hardware,Electrical,Receptacle,HAWA,Outright,,8BTH (BACOLOD TRIUMPH HARDWARE),7/10/2017,80,114.75,0.302832244
7/4/2017,9.914E+12,TIAN0001,(FPO)AR 2563 BLUE PLAIN 20X25,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Wall Tiles),HAWA,Importation,20X25,PHASED-OUT ITEMS,7/7/2017,11.45,8.13,-0.408364084
7/4/2017,9.914E+12,TIAN0002,(FPO)AR 2563 WHITE PLAIN 20X25,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Wall Tiles),HAWA,Importation,20X25,PHASED-OUT ITEMS,7/7/2017,11.45,8.13,-0.408364084
7/4/2017,9.914E+12,TIAN0003,(FPO)AR 2718 BEIGE MARBLE 20X25,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,20X25,PHASED-OUT ITEMS,7/7/2017,11.45,11,-0.040909091
7/4/2017,9.914E+12,TIAN0004,(FPO)AR 2718 GREEN MARBLE 20X25,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,20X25,PHASED-OUT ITEMS,7/7/2017,11.45,11.45,0
7/4/2017,9.914E+12,TIAN0005,(FPO)UND CRYSTAL GREY FANCY 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,7/7/2017,25.45,25.45,0
7/4/2017,9.914E+12,TIAN0006,(FPO) UND EMERALD BLUE FANCY 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,7/7/2017,25.45,25.45,0
7/4/2017,9.914E+12,TIAN0007,(FPO)UND EMERALD GREY FANCY 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Wall Tiles),HAWA,Importation,25X40,PHASED-OUT ITEMS,7/7/2017,25.45,25.45,0
7/4/2017,9.914E+12,TIAN0008,(FPO)UND JADE GREEN FANCY 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,7/7/2017,25.45,25.45,0
7/4/2017,9.914E+12,TIAN0009,(FPO)UND JADE GREY FANCY 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,7/7/2017,25.45,25.45,0
7/4/2017,9.914E+12,TIAN0010,(FPO)UND ONYX BLUE FANCY 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Wall Tiles),HAWA,Importation,25X40,PHASED-OUT ITEMS,7/7/2017,25.45,25.45,0
7/4/2017,9.914E+12,TIAN0011,(FPO)UND ONYX BROWN FANCY 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,7/5/2017,25.45,25.45,0
7/4/2017,9.914E+12,TIAN0012,(FPO)UND RUBY GREY FANCY 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,7/7/2017,25.45,20.25,-0.256790123
7/4/2017,9.914E+12,TIAN0013,(FPO)UND ONYX WHITE FANCY 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,7/7/2017,25.45,25.45,0
7/4/2017,9.914E+12,TIAN0014,(FPO)UND RUBY BLUE FANCY 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,7/28/2017,25.45,20.25,-0.256790123
7/4/2017,9.914E+12,TIAN0015,(FPO)UND 25835 BEIGE FANCY 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Wall Tiles),HAWA,Importation,25X40,PHASED-OUT ITEMS,7/7/2017,25.45,25.45,0
7/4/2017,9.914E+12,TIAN0016,(FPO)AD 1869 BEIGE FANCY 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,40X40,PHASED-OUT ITEMS,7/7/2017,37.67,37.67,0
7/4/2017,9.914E+12,TIAN0017,(FPO)AD 1879 BEIGE FANCY 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,40X40,PHASED-OUT ITEMS,7/7/2017,0,37.67,1
7/4/2017,9.914E+12,TIAN0018,(FPO)AD 1879 GREY FANCY 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Floor Tiles),HAWA,Importation,40X40,PHASED-OUT ITEMS,7/7/2017,37.67,37.67,0
7/4/2017,9.914E+12,TIAN0019,(FPO)AR 4660 WHITE PLAIN 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Floor Tiles),HAWA,Importation,40X40,PHASED-OUT ITEMS,7/7/2017,35.55,35.55,0
7/4/2017,9.914E+12,TIAN0020,(FPO)AR 7711 BEIGE MARBLE 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Floor Tiles),HAWA,Importation,40X40,PHASED-OUT ITEMS,7/7/2017,35.55,35.55,0
7/4/2017,9.914E+12,TIAN0021,(FPO)AR 7755 BEIGE MARBLE 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Floor Tiles),HAWA,Importation,40X40,PHASED-OUT ITEMS,7/7/2017,35.55,35.55,0
7/4/2017,9.914E+12,TIAN0022,(FPO)AR 7755 GREEN MARBLE 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,40X40,PHASED-OUT ITEMS,7/7/2017,0,35.55,1
7/4/2017,9.914E+12,TIAN0023,(FPO)AD 1839 CREAM FANCY 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,40X40,PHASED-OUT ITEMS,7/28/2017,37.67,37.67,0
7/4/2017,9.914E+12,TIAN0024,(FPO)AD GARDENIA BEIGE MARBLE 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Floor Tiles),HAWA,Importation,40X40,PHASED-OUT ITEMS,7/7/2017,37.67,37.67,0
7/4/2017,9.914E+12,TIAN0025,(FPO)AR 9999 GREY MARBLE 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,40X40,PHASED-OUT ITEMS,7/28/2017,35.55,35.55,0
7/4/2017,9.914E+12,TIAN0026,(FPO)AR 8888 GREY MARBLE 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,40X40,PHASED-OUT ITEMS,7/19/2017,35.55,35.55,0
7/4/2017,9.914E+12,TIAN0027,(FPO)AR 7722 GREY MARBLE 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Floor Tiles),HAWA,Importation,40X40,PHASED-OUT ITEMS,10/3/2017,35.55,35.55,0
7/4/2017,9.914E+12,TIAN0028,(FPO)AR 7722 CREAM MARBLE 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Floor Tiles),HAWA,Importation,40X40,PHASED-OUT ITEMS,7/28/2017,35.55,35.55,0
7/4/2017,9.914E+12,TIAN0029,(FPO)UND CRYSTAL PINK FANCY 25X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,25X40,PHASED-OUT ITEMS,7/19/2017,25.45,25.45,0
7/4/2017,9.914E+12,TIAN0030,DO NOT USE,Aria,Floor and Wall Cover,For Reclass (Countertops),HAWA,Importation,,PHASED-OUT ITEMS,,,67.5,
7/4/2017,9.914E+12,TIAN0031,(FPO)AD 1838 CREAM MARBLE 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,40X40,PHASED-OUT ITEMS,7/7/2017,37.67,37.67,0
7/4/2017,9.914E+12,TIAN0032,(FPO)AD MAGNOLIA CREAM MARBLE 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Floor Tiles),HAWA,Importation,40X40,PHASED-OUT ITEMS,7/7/2017,37.67,37.67,0
7/4/2017,9.914E+12,TIAN0033,(FPO)AD 1819 BEIGE FANCY 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Floor Tiles),HAWA,Importation,40X40,PHASED-OUT ITEMS,7/7/2017,37.67,37.67,0
7/4/2017,9.914E+12,TIAN0034,(FPO)AD 1839 BROWN FANCY 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Importation,40X40,PHASED-OUT ITEMS,7/19/2017,37.67,37.67,0
7/4/2017,9.914E+12,TIAN0035,(FPO)AD 1869 BROWN FANCY 40X40,Generic Floor and Wall Coverings,Floor and Wall Cover,For Reclass (Imp Floor Tiles),HAWA,Importation,40X40,PHASED-OUT ITEMS,7/7/2017,37.67,37.67,0
